,Date,Precip (mm),Min Temp (C),Max Temp (C),Avg Temp (C)
0,1980-01-01T00:00:00Z,0.0,-5.949999999999989,3.5500000000000114,-1.1999999999999886
1,1980-01-02T00:00:00Z,0.0,-6.149999999999977,3.650000000000034,-1.2499999999999716
2,1980-01-03T00:00:00Z,0.0,-6.349999999999966,2.8500000000000227,-1.7499999999999716
3,1980-01-04T00:00:00Z,0.0,-7.349999999999966,2.5500000000000114,-2.3999999999999773
4,1980-01-05T00:00:00Z,0.0,-7.349999999999966,2.5500000000000114,-2.3999999999999773
5,1980-01-06T00:00:00Z,0.0,-6.25,3.3500000000000227,-1.4499999999999886
6,1980-01-07T00:00:00Z,0.0,-6.5499999999999545,4.25,-1.1499999999999773
7,1980-01-08T00:00:00Z,0.6000000000000001,-4.0499999999999545,5.9500000000000455,0.9500000000000455
8,1980-01-09T00:00:00Z,3.6,-1.1499999999999773,6.650000000000034,2.7500000000000284
9,1980-01-10T00:00:00Z,3.3000000000000003,1.75,7.75,4.75
10,1980-01-11T00:00:00Z,1.4000000000000001,0.25,6.650000000000034,3.450000000000017
11,1980-01-12T00:00:00Z,0.6000000000000001,0.6500000000000341,7.150000000000034,3.900000000000034
12,1980-01-13T00:00:00Z,0.8,0.75,9.350000000000023,5.050000000000011
13,1980-01-14T00:00:00Z,5.300000000000001,1.9500000000000455,8.450000000000045,5.2000000000000455
14,1980-01-15T00:00:00Z,0.7000000000000001,1.25,10.450000000000045,5.850000000000023
15,1980-01-16T00:00:00Z,1.6,-0.9499999999999886,8.150000000000034,3.6000000000000227
